prod_cProd,prod_cEAN,prod_xProd,prod_NCM,prod_CEST,prod_indEscala,prod_CFOP,prod_uCom,prod_qCom,prod_vUnCom,prod_vProd,prod_cEANTrib,prod_uTrib,prod_qTrib,prod_vUnTrib,prod_indTot,prod_vDesc,prod_vFrete,prod_vOutro,prod_NumItem,ICMS_orig,ICMS_CST,ICMS_modBC,ICMS_vBC,ICMS_pICMS,ICMS_vICMS,ICMS_vICMSDeson,ICMS_vFCP,ICMS_pRedBC,ICMS_vBCSTRet,ICMS_pST,ICMS_vICMSSubstituto,PIS_CST,PIS_vBC,PIS_pPIS,PIS_vPIS,COFINS_CST,COFINS_vBC,COFINS_pCOFINS,COFINS_vCOFINS,prod_cBenef,CNPJ,xNome,emit_UF,IE,emit_cMun,xFant,enderEmit,emit_xMun,CRT,uf_dest,chNFe,cUF,cNF,natOp,mod,serie,nNF,dhEmi,tpNF,idDest,cMunFG,cDV,tpAmb,finNFe,indFinal,indPres,procEmi,verProc,vBC,vICMS,vICMSDeson,vFCP,vBCST,vST,vFCPST,vFCPSTRet,vProd,vFrete,vSeg,vDesc,vII,vIPI,vIPIDevol,vPIS,vCOFINS,vOutro,vNF
24513,7894904271511,MARGARINA DELICIA 1KG CREM 77% LIP,15171000,1702700,,1102,UN12,2.0,UN12,240.56,,,,,,0.0,0,0,013,,020,,140.31,"12,00",16.84,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240729460170000130550010016940681691202521,0,1,00,55,1,1694068,25/07/2024,0,,,,,,,,,,,"296,45",,,,,,,"2922,63","0,00","0,00","0,00",,,,"36,14","166,47","0,00","2922,63"
18260,7896098905432,"AMACIANTE YPE 5LT PG4,5LT ACONCHEGO AZUL",38099190,1100800,,1102,UN,8.0,UN,155.04,,,,,,0.0,0,0,014,,020,,89.75,"19,00",17.05,0,0,,0,0.0,0.0,50,0.0,1.65,2.56,50,155.04,7.6,11.78,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240729460170000130550010016940681691202521,0,1,00,55,1,1694068,25/07/2024,0,,,,,,,,,,,"296,45",,,,,,,"2922,63","0,00","0,00","0,00",,,,"36,14","166,47","0,00","2922,63"
32322,7891022860467,AMACIANTE MON BIJOU 5LT +PERFUME,38099190,1100800,,1102,UN,8.0,UN,127.6,,,,,,0.0,0,0,015,,020,,73.89,"19,00",14.04,0,0,,0,0.0,0.0,50,0.0,1.65,2.11,50,127.6,7.6,9.7,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240729460170000130550010016940681691202521,0,1,00,55,1,1694068,25/07/2024,0,,,,,,,,,,,"296,45",,,,,,,"2922,63","0,00","0,00","0,00",,,,"36,14","166,47","0,00","2922,63"
32343,,UD MINIPROCESSADOR PLAST BELLA IMP MANUA,73239300,1005900,,1102,UN,6.0,UN,105.24,,,,,,0.0,0,0,016,,120,,60.91,"19,00",11.57,0,0,,0,0.0,0.0,50,0.0,1.65,1.74,50,105.24,7.6,8.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240729460170000130550010016940681691202521,0,1,00,55,1,1694068,25/07/2024,0,,,,,,,,,,,"296,45",,,,,,,"2922,63","0,00","0,00","0,00",,,,"36,14","166,47","0,00","2922,63"
31226,7898216290178,UD ESPREMEDOR FRUTA MONDIAL 220V TURBO,85094040,2104100,,1102,UN,3.0,UN,252.96,,,,,,0.0,0,0,017,,020,,146.44,"19,00",27.82,0,0,,0,0.0,0.0,50,0.0,1.65,4.17,50,252.96,7.6,19.22,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240729460170000130550010016940681691202521,0,1,00,55,1,1694068,25/07/2024,0,,,,,,,,,,,"296,45",,,,,,,"2922,63","0,00","0,00","0,00",,,,"36,14","166,47","0,00","2922,63"
31808,7896000598318,AGUA COCO NECTAR REFRESH 1LT TP,22029900,0300800,,1102,UN12,1.0,UN12,47.46,,,,,,0.0,0,0,018,,020,,27.47,"19,00",5.22,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240729460170000130550010016940681691202521,0,1,00,55,1,1694068,25/07/2024,0,,,,,,,,,,,"296,45",,,,,,,"2922,63","0,00","0,00","0,00",,,,"36,14","166,47","0,00","2922,63"
31814,7896061996368,FRALDA BABYSEC GAL PIN MEGA PREM GD 26UN,96190000,2004800,,1102,PT,6.0,PT,208.02,,,,,,0.0,0,0,019,,020,,120.43,"19,00",22.88,0,0,,0,0.0,0.0,50,0.0,1.65,3.43,50,208.02,7.6,15.81,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240729460170000130550010016940681691202521,0,1,00,55,1,1694068,25/07/2024,0,,,,,,,,,,,"296,45",,,,,,,"2922,63","0,00","0,00","0,00",,,,"36,14","166,47","0,00","2922,63"
31813,7896061996351,FRALDA BABYSEC GAL PIN MEGA PREM MD 32UN,96190000,2004800,,1102,UN,6.0,UN,208.02,,,,,,0.0,0,0,020,,020,,120.43,"19,00",22.88,0,0,,0,0.0,0.0,50,0.0,1.65,3.43,50,208.02,7.6,15.81,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240729460170000130550010016940681691202521,0,1,00,55,1,1694068,25/07/2024,0,,,,,,,,,,,"296,45",,,,,,,"2922,63","0,00","0,00","0,00",,,,"36,14","166,47","0,00","2922,63"
31812,7896061996375,FRALDA BABYSEC GAL PIN MEGA PREM XG 24UN,96190000,2004800,,1102,UN,6.0,UN,208.02,,,,,,0.0,0,0,021,,020,,120.43,"19,00",22.88,0,0,,0,0.0,0.0,50,0.0,1.65,3.43,50,208.02,7.6,15.81,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240729460170000130550010016940681691202521,0,1,00,55,1,1694068,25/07/2024,0,,,,,,,,,,,"296,45",,,,,,,"2922,63","0,00","0,00","0,00",,,,"36,14","166,47","0,00","2922,63"
32467,7896037515074,SALSICHA ANGLO 180G,16010000,1707701,,1102,UN24,1.0,UN24,95.76,,,,,,7.66,0,0,001,,020,,55.44,"19,00",10.53,0,0,,0,0.0,0.0,50,0.0,1.65,1.58,50,95.76,7.6,7.28,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240707728073000224550010050459141171113679,0,1,00,55,1,5045914,25/07/2024,0,,,,,,,,,,,"145,32",,,,,,,"1447,40","0,00","0,00","105,39",,,,"15,32","70,59","0,00","1342,01"
29406,7899915034919,MARG PRIMOR 15KG 75% LIP,84143011,2806100,,1102,UN,1.0,UN,145.9,,,,,,7.3,0,0,002,,020,,85.1,"12,00",10.21,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240707728073000224550010050459141171113679,0,1,00,55,1,5045914,25/07/2024,0,,,,,,,,,,,"145,32",,,,,,,"1447,40","0,00","0,00","105,39",,,,"15,32","70,59","0,00","1342,01"
32468,7898922618143,VINAGRE CASTELO 500ML MACA+MEL S/CONSERV,22090000,2806300,,1102,UN12,1.0,UN12,201.24,,,,,,10.06,0,0,003,,020,,117.38,"12,00",14.09,0,0,,0,0.0,0.0,50,0.0,1.65,3.32,50,201.24,7.6,15.29,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240707728073000224550010050459141171113679,0,1,00,55,1,5045914,25/07/2024,0,,,,,,,,,,,"145,32",,,,,,,"1447,40","0,00","0,00","105,39",,,,"15,32","70,59","0,00","1342,01"
15600,5601252106103,AZEITE GALLO PURO 500ML VD,15099090,1706700,,1102,UN,10.0,UN,372.6,,,,,,29.81,0,0,004,,220,,215.7,"19,00",40.98,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240707728073000224550010050459141171113679,0,1,00,55,1,5045914,25/07/2024,0,,,,,,,,,,,"145,32",,,,,,,"1447,40","0,00","0,00","105,39",,,,"15,32","70,59","0,00","1342,01"
28313,5601252102815,AZEITE GALLO EXT VIRGEM 500ML VD RESERVA,15092000,1706700,,1102,UN,6.0,UN,282.0,,,,,,22.56,0,0,005,,220,,163.25,"19,00",31.02,0,0,,0,0.0,0.0,50,0.0,1.65,4.65,50,282.0,7.6,21.43,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240707728073000224550010050459141171113679,0,1,00,55,1,5045914,25/07/2024,0,,,,,,,,,,,"145,32",,,,,,,"1447,40","0,00","0,00","105,39",,,,"15,32","70,59","0,00","1342,01"
32469,5601252120154,AZEITE GALLO EXT VIRG 400ML VD ALMA PORT,15092000,1706700,,1102,UN,10.0,UN,349.9,,,,,,28.0,0,0,006,,220,,202.56,"19,00",38.49,0,0,,0,0.0,0.0,50,0.0,1.65,5.77,50,349.9,7.6,26.59,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240707728073000224550010050459141171113679,0,1,00,55,1,5045914,25/07/2024,0,,,,,,,,,,,"145,32",,,,,,,"1447,40","0,00","0,00","105,39",,,,"15,32","70,59","0,00","1342,01"
28464,7898040084271,"ITA MORTADELA RESF FAT BOUA 20X0,200 - 4KG",16010000,1707800,,1102,UN5,4.0,UN5,49.6,,,,,,4.47,0,0,001,,020,,26.1,"19,00",4.96,0,0,,0,0.0,0.0,50,0.0,1.65,0.82,50,49.6,7.6,3.77,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240703387396000160550010121631371310551974,0,1,00,55,1,12163137,25/07/2024,0,,,,,,,,,,,"736,42",,,,,,,"6467,22","0,00","0,00","146,45",,,,"81,33","374,61","0,00","6320,77"
28465,7898040084295,"ITA MORTADELA DEFUMADA RESF FAT BOUA 20X0,200 - 4KG",16010000,1707800,,1102,UN5,4.0,UN5,83.32,,,,,,7.5,0,0,002,,020,,43.85,"19,00",8.33,0,0,,0,0.0,0.0,50,0.0,1.65,1.37,50,83.32,7.6,6.33,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240703387396000160550010121631371310551974,0,1,00,55,1,12163137,25/07/2024,0,,,,,,,,,,,"736,42",,,,,,,"6467,22","0,00","0,00","146,45",,,,"81,33","374,61","0,00","6320,77"
15816,7898040080877,MUSSARELA RESF FAT BOUA GO 20X150G - 3KG,04061010,1702300,,1102,"UN6,",3.0,"UN6,",140.31,,,,,,0.0,0,0,003,,000,,140.31,"12,00",16.84,0,0,,0,0.0,0.0,50,0.0,1.65,2.32,50,140.31,7.6,10.66,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240703387396000160550010121631371310551974,0,1,00,55,1,12163137,25/07/2024,0,,,,,,,,,,,"736,42",,,,,,,"6467,22","0,00","0,00","146,45",,,,"81,33","374,61","0,00","6320,77"
36,7898290435830,"APRESUNTADO COZIDO RESF BOUA 7,2KG",16024900,1707900,,1102,KG,14.4,KG,241.49,,,,,,21.73,0,0,004,,020,,127.1,"19,00",24.15,0,0,,0,0.0,0.0,50,0.0,1.65,3.98,50,241.49,7.6,18.35,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240703387396000160550010121631371310551974,0,1,00,55,1,12163137,25/07/2024,0,,,,,,,,,,,"736,42",,,,,,,"6467,22","0,00","0,00","146,45",,,,"81,33","374,61","0,00","6320,77"
16294,7898040083403,COXINHA ASA CONG SEL 20 KG,02071400,1708700,,1102,KG,60.0,KG,580.8,,,,,,0.0,0,0,005,,000,,580.8,"12,00",69.7,0,0,,0,0.0,0.0,50,0.0,1.65,9.58,50,580.8,7.6,44.14,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240703387396000160550010121631371310551974,0,1,00,55,1,12163137,25/07/2024,0,,,,,,,,,,,"736,42",,,,,,,"6467,22","0,00","0,00","146,45",,,,"81,33","374,61","0,00","6320,77"
76,7898040080266,"PRESUNTO COZIDO RESF FAT BOUA 20X0,200 - 4KG",16024900,1707900,,1102,UN5,4.0,UN5,120.0,,,,,,10.8,0,0,006,,020,,63.16,"19,00",12.0,0,0,,0,0.0,0.0,50,0.0,1.65,1.98,50,120.0,7.6,9.12,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240703387396000160550010121631371310551974,0,1,00,55,1,12163137,25/07/2024,0,,,,,,,,,,,"736,42",,,,,,,"6467,22","0,00","0,00","146,45",,,,"81,33","374,61","0,00","6320,77"
86,7898040081850,"BATATAS PRE-FRITAS CONG BOUA 36 X 400GR - 14,4KG",20041000,1709100,,1102,"UN2,",14.4,"UN2,",207.07,,,,,,18.64,0,0,007,,020,,108.98,"19,00",20.71,0,0,,0,0.0,0.0,50,0.0,1.65,3.42,50,207.07,7.6,15.74,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240703387396000160550010121631371310551974,0,1,00,55,1,12163137,25/07/2024,0,,,,,,,,,,,"736,42",,,,,,,"6467,22","0,00","0,00","146,45",,,,"81,33","374,61","0,00","6320,77"
5993,7898040081645,FILEZINHO SASSAMI CONG IQF 12X1 - 12KG,02071400,1708700,,1102,UN,12.0,UN,187.56,,,,,,0.0,0,0,008,,000,,187.56,"12,00",22.51,0,0,,0,0.0,0.0,50,0.0,1.65,3.09,50,187.56,7.6,14.25,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240703387396000160550010121631371310551974,0,1,00,55,1,12163137,25/07/2024,0,,,,,,,,,,,"736,42",,,,,,,"6467,22","0,00","0,00","146,45",,,,"81,33","374,61","0,00","6320,77"
6699,7898040082581,FILE DE PEITO EM BIFES CONG IQF 12X1 - 12KG,02071400,1708700,,1102,UN,12.0,UN,200.04,,,,,,0.0,0,0,009,,000,,200.04,"12,00",24.0,0,0,,0,0.0,0.0,50,0.0,1.65,3.3,50,200.04,7.6,15.2,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240703387396000160550010121631371310551974,0,1,00,55,1,12163137,25/07/2024,0,,,,,,,,,,,"736,42",,,,,,,"6467,22","0,00","0,00","146,45",,,,"81,33","374,61","0,00","6320,77"
5509,7898040082604,COXINHA DA ASA CONG IQF 12X1 - 12KG,02071400,1708700,,1102,UN,12.0,UN,121.2,,,,,,0.0,0,0,010,,000,,121.2,"12,00",14.54,0,0,,0,0.0,0.0,50,0.0,1.65,2.0,50,121.2,7.6,9.21,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240703387396000160550010121631371310551974,0,1,00,55,1,12163137,25/07/2024,0,,,,,,,,,,,"736,42",,,,,,,"6467,22","0,00","0,00","146,45",,,,"81,33","374,61","0,00","6320,77"
7841,7898040082666,FILE DE PEITO CONG IQF 12X1 - 12KG,02071400,1708700,,1102,UN,12.0,UN,189.96,,,,,,0.0,0,0,011,,000,,189.96,"12,00",22.8,0,0,,0,0.0,0.0,50,0.0,1.65,3.13,50,189.96,7.6,14.44,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240703387396000160550010121631371310551974,0,1,00,55,1,12163137,25/07/2024,0,,,,,,,,,,,"736,42",,,,,,,"6467,22","0,00","0,00","146,45",,,,"81,33","374,61","0,00","6320,77"
19871,7898040082710,SOBRECOXA CONG IQF 12X1 - 12KG,02071400,1708700,,1102,UN,12.0,UN,113.76,,,,,,0.0,0,0,012,,000,,113.76,"12,00",13.65,0,0,,0,0.0,0.0,50,0.0,1.65,1.88,50,113.76,7.6,8.65,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240703387396000160550010121631371310551974,0,1,00,55,1,12163137,25/07/2024,0,,,,,,,,,,,"736,42",,,,,,,"6467,22","0,00","0,00","146,45",,,,"81,33","374,61","0,00","6320,77"
8261,7898040080952,"REQUEIJAO CREM TRAD RESF COPO BOUA 12X180G - 2,16KG",04061090,1702300,,1102,"UN5,",2.16,"UN5,",70.87,,,,,,5.61,0,0,013,,020,,41.34,"12,00",4.96,0,0,,0,0.0,0.0,50,0.0,1.65,1.17,50,70.87,7.6,5.39,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240703387396000160550010121631371310551974,0,1,00,55,1,12163137,25/07/2024,0,,,,,,,,,,,"736,42",,,,,,,"6467,22","0,00","0,00","146,45",,,,"81,33","374,61","0,00","6320,77"
18670,7898040080884,"MUSSARELA RESF FAT BOUA 16X400G - 6,4KG",04061010,1702300,,1102,"UN2,",6.4,"UN2,",257.34,,,,,,0.0,0,0,014,,000,,257.34,"12,00",30.88,0,0,,0,0.0,0.0,50,0.0,1.65,4.25,50,257.34,7.6,19.56,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240703387396000160550010121631371310551974,0,1,00,55,1,12163137,25/07/2024,0,,,,,,,,,,,"736,42",,,,,,,"6467,22","0,00","0,00","146,45",,,,"81,33","374,61","0,00","6320,77"
5342,7898040081577,LINGUICA FGO RESF CHURRASCO 18X1 KG,16010000,1707700,,1102,UN,18.0,UN,229.68,,,,,,20.67,0,0,015,,020,,120.88,"19,00",22.97,0,0,,0,0.0,0.0,50,0.0,1.65,3.79,50,229.68,7.6,17.46,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240703387396000160550010121631371310551974,0,1,00,55,1,12163137,25/07/2024,0,,,,,,,,,,,"736,42",,,,,,,"6467,22","0,00","0,00","146,45",,,,"81,33","374,61","0,00","6320,77"
75,7898040080259,"LINGUICA FGO CONG CHURRASCO 20X0,800G - 16KG",16010000,1707700,,1102,"UN1,",16.0,"UN1,",230.08,,,,,,20.71,0,0,016,,020,,121.09,"19,00",23.01,0,0,,0,0.0,0.0,50,0.0,1.65,3.8,50,230.08,7.6,17.49,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240703387396000160550010121631371310551974,0,1,00,55,1,12163137,25/07/2024,0,,,,,,,,,,,"736,42",,,,,,,"6467,22","0,00","0,00","146,45",,,,"81,33","374,61","0,00","6320,77"
85,7898040081164,ITA SALSICHA RESFRIADA BOUA 6X3KG - 18KG,16010000,1707600,,1102,KG,54.0,KG,334.8,,,,,,30.13,0,0,017,,020,,176.21,"19,00",33.48,0,0,,0,0.0,0.0,50,0.0,1.65,5.52,50,334.8,7.6,25.44,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240703387396000160550010121631371310551974,0,1,00,55,1,12163137,25/07/2024,0,,,,,,,,,,,"736,42",,,,,,,"6467,22","0,00","0,00","146,45",,,,"81,33","374,61","0,00","6320,77"
17371,7898040081744,"MANTEIGA C/ SAL RESF BOUA 12 X 200G - 2,4KG",04051000,1702500,,1102,UN5,2.4,UN5,123.74,,,,,,6.19,0,0,018,,020,,72.18,"12,00",8.66,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240703387396000160550010121631371310551974,0,1,00,55,1,12163137,25/07/2024,0,,,,,,,,,,,"736,42",,,,,,,"6467,22","0,00","0,00","146,45",,,,"81,33","374,61","0,00","6320,77"
55,7898040080426,MUSSARELA RESF BOUA 8KG,04061010,1702401,,1102,KG,24.0,KG,909.6,,,,,,0.0,0,0,019,,000,,909.6,"12,00",109.15,0,0,,0,0.0,0.0,50,0.0,1.65,15.01,50,909.6,7.6,69.13,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240703387396000160550010121631371310551974,0,1,00,55,1,12163137,25/07/2024,0,,,,,,,,,,,"736,42",,,,,,,"6467,22","0,00","0,00","146,45",,,,"81,33","374,61","0,00","6320,77"
91,7898040080211,COXA/SOB RESF SEL 18 KG,02071400,1708700,,1102,KG,108.0,KG,734.4,,,,,,0.0,0,0,020,,000,,734.4,"12,00",88.13,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240703387396000160550010121631371310551974,0,1,00,55,1,12163137,25/07/2024,0,,,,,,,,,,,"736,42",,,,,,,"6467,22","0,00","0,00","146,45",,,,"81,33","374,61","0,00","6320,77"
74,7898040084127,FRANGO C/ MIUDOS CONG PCT 20KG,02071210,1708700,,1102,KG,40.0,KG,288.0,,,,,,0.0,0,0,021,,000,,288.0,"12,00",34.56,0,0,,0,0.0,0.0,71,0.0,0.0,0.0,71,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240703387396000160550010121631371310551974,0,1,00,55,1,12163137,25/07/2024,0,,,,,,,,,,,"736,42",,,,,,,"6467,22","0,00","0,00","146,45",,,,"81,33","374,61","0,00","6320,77"
26185,7898040080112,MEIO ASA CONG SEL 20 KG,02071400,1708700,,1102,KG,40.0,KG,661.6,,,,,,0.0,0,0,022,,000,,661.6,"12,00",79.39,0,0,,0,0.0,0.0,50,0.0,1.65,10.92,50,661.6,7.6,50.28,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240703387396000160550010121631371310551974,0,1,00,55,1,12163137,25/07/2024,0,,,,,,,,,,,"736,42",,,,,,,"6467,22","0,00","0,00","146,45",,,,"81,33","374,61","0,00","6320,77"
27561,7898040080228,PEITO RESF SEL 20 KG,02071300,1708700,,1102,UN,40.0,UN,392.0,,,,,,0.0,0,0,023,,000,,392.0,"12,00",47.04,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240703387396000160550010121631371310551974,0,1,00,55,1,12163137,25/07/2024,0,,,,,,,,,,,"736,42",,,,,,,"6467,22","0,00","0,00","146,45",,,,"81,33","374,61","0,00","6320,77"
32470,7891097101618,0008300031 - BEB LAC PENSE ZERO MAMAO 170G CX24,04032000,,,1949,UN,7.0,UN,20.58,,,,,,0.0,0,0,001,,090,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,99,0.0,0.0,0.0,99,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240703899124000149550010006238561000903046,0,1,00,55,1,623856,19/07/2024,0,,,,,,,,,,,"0,00",,,,,,,"20,58","0,00","0,00","0,00",,,,,,"0,00","20,58"
12815,7000000000669,DIANTEIRO DE VACA CASADO,02012010,1708400,,1102,KG,172.4,KG,2413.6,,,,,,0.0,0,0,001,,000,,2413.6,"12,00",289.63,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240704893523000165550010001273881286167509,0,1,00,55,1,127388,26/07/2024,0,,,,,,,,,,,"550,70",,,,,,,"4589,20","0,00","0,00","0,00",,,,,,"0,00","4589,20"
12816,,TRASEIRO DE VACA CASADO,02012020,1708400,,1102,KG,155.4,KG,2175.6,,,,,,0.0,0,0,002,,000,,2175.6,"12,00",261.07,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240704893523000165550010001273881286167509,0,1,00,55,1,127388,26/07/2024,0,,,,,,,,,,,"550,70",,,,,,,"4589,20","0,00","0,00","0,00",,,,,,"0,00","4589,20"
